1986,2,3,0,0,44.2,0,0,0,0,0,0,0,0,0,0.00402614,0.0158346,0.02531737,0.00948276,0.01566198,0.01414887,0.00278066,0,0.00063677,0.00295973,0.00239355,0.00354305,0.00464214,0.01704127,0.04022927,0.090363,0.16859683,0.19318574,0.19154494,0.11081708,0.05785848,0.01626072,0.00825395,0.00216649,0.00116285,0.00109174
1987,2,3,0,0,87.68,0,0,0,0,0.00161142,0.00241713,0.01853134,0.02819986,0.00563997,0.00080571,0.0045084,0,0,0.00017547,0.00017547,0.00035093,0.00205212,0.00509042,0.01986922,0.06491839,0.08427359,0.06827079,0.09481518,0.10254507,0.1294908,0.10427579,0.08847805,0.06970283,0.04872839,0.02925274,0.01584863,0.00537957,0.0018841,0.00252884,0.00017978
1988,2,3,0,0,46.8,0,0,0,0,0,0,0,0,0,0.0001952,0.00078079,0.00348993,0.0055849,0.01094955,0.01183021,0.02361299,0.02408992,0.00958245,0.01283679,0.01615761,0.04130164,0.02460793,0.05520461,0.08278055,0.10323603,0.14070264,0.14736675,0.13313655,0.05418899,0.05216054,0.02646659,0.01715723,0.00257962,0,0
1989,2,3,0,0,50.28,0,0,0,0.00214338,0.00643014,0.00643014,0.00964521,0.00803768,0.01478264,0.01232444,0.00482261,0.00352989,0.00330887,0.00031482,0.00031482,0,0,0.00101314,0.00132816,0.00967006,0.05774243,0.11466466,0.15375875,0.12066605,0.13802944,0.14132649,0.09647401,0.03338884,0.03224398,0.01539393,0.00813491,0.00408052,0,0,0
1990,2,3,0,0,86.6,0,0,0,0,0,0,0,0,0.00014118,0.00062202,0.00067849,0.00031452,0.00064155,0.0037483,0.01147825,0.01181122,0.00432896,0.00323081,0.00651022,0.00682027,0.01499659,0.01738201,0.07937294,0.14889376,0.18507585,0.19006648,0.1486084,0.09359381,0.04017853,0.01690443,0.01024766,0.0029025,0.00072562,0.00072562,0
1991,2,3,0,0,77.08,0,0,0,0,0,0,0,0,0,0.00408059,0.00725439,0.00781592,0.01484332,0.01239258,0.01771839,0.01044578,0.01382307,0.02233176,0.04911226,0.05144541,0.06062857,0.04794135,0.05985438,0.05891146,0.07480485,0.10281677,0.12879252,0.11044486,0.08130121,0.04018562,0.01211252,0.0058049,0.00202919,0.00132015,0.00178817
1992,2,3,0,0,64.84,0,0,0.00062233,0,0.00062233,0.001867,0.0032144,0.00787302,0.00487001,0.02361907,0.03369753,0.04647558,0.08745199,0.10296224,0.13956444,0.11417501,0.10041129,0.09987334,0.05711558,0.04583381,0.02767874,0.02172439,0.02100553,0.01763574,0.01311341,0.00625476,0.00656354,0.00697464,0.0027272,0.00200213,0.00117298,0,0.00117298,0,0.00172497
1993,2,3,0,0,104.84,0,0,0,0,0,0,0,0.00080215,0.00488676,0.02267216,0.04571914,0.07539734,0.08503621,0.06518595,0.06581823,0.08755966,0.11394221,0.126915,0.11561914,0.06011035,0.04489916,0.02916139,0.01553854,0.00952882,0.00907162,0.00410656,0.00297777,0.002552,0.00412174,0.0037132,0.0016043,0.00025729,0.00152497,0.00111099,0.00016732
1994,2,3,0,0,277.56,0,0,0,0,0.00117678,0.00311564,0.00470444,0.00586867,0.01404604,0.02310938,0.04344837,0.06935235,0.10500217,0.11742592,0.14217075,0.13514895,0.10996179,0.08517589,0.05843207,0.03732582,0.02154649,0.011851,0.00388069,0.00320906,0.00082945,0.00114815,0.00033102,0,0.0001499,0,0.00036225,0.00086471,0,0,0.00036225
1995,2,3,0,0,60.88,0,0,0,0,0,0,0.00067113,0.00130016,0.00696733,0.01093368,0.01880732,0.03793463,0.08092845,0.11544376,0.15697483,0.1811404,0.16304839,0.11853619,0.07087117,0.01641911,0.01064394,0.00210554,0.00153557,0.00062902,0.00149346,0.00149346,0.00086444,0,0.00062902,0,0,0,0.00062902,0,0
1996,2,3,0,0,59,0,0,0,0,0.00328495,0.0064526,0.0199457,0.03700242,0.0718298,0.08082591,0.08965806,0.1144959,0.099189,0.04868455,0.03292516,0.04025048,0.05372765,0.04579312,0.04345071,0.05650368,0.06023197,0.04223237,0.02476051,0.00985703,0.00812243,0.00416134,0.004156,0.00151206,0,0,0,0,0,0.00094663,0
1997,2,3,0,0,59.8,0.00110167,0.00110167,0.01211842,0.01101674,0.01801283,0.0093199,0.00431803,0.00811787,0.02014258,0.01412528,0.03878854,0.04267056,0.05460126,0.07562701,0.0855131,0.06567582,0.0629229,0.08419328,0.05821707,0.03947713,0.03433747,0.02992458,0.04976637,0.05088174,0.04429624,0.03733244,0.02783571,0.00908316,0.00597596,0.00271221,0.00079247,0,0,0,0
1998,2,3,0,0,60.56,0,0.00118266,0.00660245,0.01199621,0.01824431,0.02015048,0.03262878,0.08011445,0.09381695,0.10264631,0.11657677,0.1210655,0.07416917,0.06237424,0.04441005,0.04153872,0.05466022,0.02246753,0.01831674,0.01921148,0.02253135,0.01554131,0.00733928,0.00382856,0.00402262,0.00185135,0.0027125,0,0,0,0,0,0,0,0
1999,2,3,0,0,58.28,0,0,0,0,0,0,0,0.00548895,0.02732831,0.08545193,0.13573877,0.16290068,0.20109972,0.14945412,0.11145747,0.06235141,0.02716184,0.01407561,0.00716315,0.0067201,0.00277052,0,0.00062837,0.00020904,0,0,0,0,0,0,0,0,0,0,0
2000,2,3,0,0,67.96,0,0,0,0,0,0.00669427,0.00930096,0.02331699,0.04239514,0.05647364,0.09650996,0.12888482,0.13262519,0.09751635,0.06733457,0.0658551,0.08989003,0.08310265,0.04927003,0.031513,0.00974911,0.00610688,0.00085527,0.00163009,0,0,0.00081504,0,0,0,0,0,0,0,0.00016089
2001,2,3,0,0,64.84,0,0,0.00061359,0.00940404,0.02806762,0.05496173,0.08071915,0.1159158,0.13613856,0.1348456,0.08224955,0.0568819,0.05327392,0.04275814,0.01974823,0.02153157,0.01941291,0.0227796,0.03314189,0.02463584,0.01397087,0.01209631,0.01338243,0.01058187,0.00795897,0.00295794,0.00098598,0.00098598,0,0,0,0,0,0,0
2002,2,3,0,0,70,0,0,0,0.00059696,0.00179088,0.00298479,0.00415519,0.00594607,0.00820122,0.00766638,0.00956278,0.0255212,0.06921881,0.12255476,0.16843436,0.17839884,0.17505522,0.12155957,0.05023633,0.02198943,0.00960968,0.00759288,0.00379762,0.00257571,0.00141429,0.0002439,0,0.00089313,0,0,0,0,0,0,0
2003,2,3,0,0,67.28,0,0,0,0.00802428,0.04246449,0.07064072,0.06817939,0.09791471,0.15746494,0.18508142,0.12897781,0.08091451,0.04369843,0.01739195,0.00899976,0.0140823,0.01057422,0.01210267,0.00975911,0.01271644,0.00516421,0.01009763,0.00362416,0.00027783,0.00134657,0.00703441,0.00191252,0.00155553,0,0,0,0,0,0,0
2004,2,3,0,0,70.96,0,0,0,0,0.00091254,0.00203997,0.00595292,0.01262558,0.04060428,0.05647315,0.09400835,0.15544189,0.15578772,0.15792948,0.12769061,0.07442887,0.04306611,0.02310967,0.01699616,0.01183029,0.00663232,0.0061783,0.00229362,0.00052358,0.00052358,0.00130082,0.00273763,0,0.00091254,0,0,0,0,0,0
2005,2,3,0,0,67,0,0,0.00112724,0.00699394,0.03111461,0.04338467,0.0607732,0.07198416,0.12788172,0.14555042,0.15540175,0.12569168,0.11883009,0.06181135,0.03133396,0.00809581,0.00484578,0.00177568,0.00072554,0.00267839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2,3,0,0,73.84,0,0,0,0,0.00276181,0.00629985,0.01210245,0.01660108,0.03107684,0.03609447,0.08137956,0.11220711,0.13192369,0.14418306,0.13974778,0.13530489,0.08811312,0.03645183,0.01604048,0.00491613,0.00371504,0.00108081,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,2,3,0,0,52.64,0,0,0.00084848,0.0068322,0.02270619,0.02324498,0.05368274,0.10349929,0.13463206,0.14521496,0.15387261,0.07920438,0.07490183,0.07067462,0.05197394,0.03461139,0.02213494,0.00801023,0.00648101,0.00522929,0.00104798,0.00119687,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,2,3,0,0,19.88,0,0,0,0,0.00844354,0.01125805,0.00844354,0.00643945,0.02413696,0.03458458,0.03177007,0.05757185,0.10145437,0.20743206,0.1824407,0.14891786,0.06239045,0.03987435,0.02737867,0.02132245,0.00844354,0.00362494,0.00562903,0.00281451,0.00562903,0,0,0,0,0,0,0,0,0,0
